


INIT TRAIN LATENT 2
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 641: running loss: 9.8028
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 642: running loss: 9.6753
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 643: running loss: 9.6802
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 644: running loss: 9.6422
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 645: running loss: 9.6957
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 646: running loss: 9.6668
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 647: running loss: 9.6583
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 648: running loss: 9.6112
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 649: running loss: 9.6970
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 650: running loss: 9.5737
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 651: running loss: 9.5711
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 652: running loss: 9.6266
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 653: running loss: 9.5519
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 654: running loss: 9.5624
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 655: running loss: 9.5390
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 656: running loss: 9.5810
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 657: running loss: 9.5486
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 658: running loss: 9.6051
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 659: running loss: 9.5314
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 660: running loss: 9.6088
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 661: running loss: 9.5222
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 662: running loss: 9.4510
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 663: running loss: 9.5127
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 664: running loss: 9.4566
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 665: running loss: 9.5013
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 666: running loss: 9.5339
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 667: running loss: 9.4177
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 668: running loss: 9.5023
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 669: running loss: 9.5518
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 670: running loss: 9.4884
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 671: running loss: 9.4599
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 672: running loss: 9.5978
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 673: running loss: 9.4509
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 674: running loss: 9.4065
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 675: running loss: 9.4564
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 676: running loss: 9.3880
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 677: running loss: 9.4452
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 678: running loss: 9.3944
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 679: running loss: 9.3634
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 680: running loss: 9.3818
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 681: running loss: 9.4133
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 682: running loss: 9.3171
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 683: running loss: 9.3088
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 684: running loss: 9.3704
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 685: running loss: 9.3559
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 686: running loss: 9.3015
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 687: running loss: 9.3639
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 688: running loss: 9.4143
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 689: running loss: 9.3309
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 690: running loss: 9.3168
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 691: running loss: 9.4033
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 692: running loss: 9.2039
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 693: running loss: 9.3042
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 694: running loss: 9.3654
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 695: running loss: 9.2999
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 696: running loss: 9.3563
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 697: running loss: 9.3095
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 698: running loss: 9.2825
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 699: running loss: 9.3496
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 700: running loss: 9.2706
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 701: running loss: 9.2932
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 702: running loss: 9.2129
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 703: running loss: 9.3471
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 704: running loss: 9.2692
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 705: running loss: 9.1877
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 706: running loss: 9.2614
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 707: running loss: 9.2262
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 708: running loss: 9.2024
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 709: running loss: 9.1397
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 710: running loss: 9.1477
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 711: running loss: 9.2123
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 712: running loss: 9.2583
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 713: running loss: 9.1582
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 714: running loss: 9.1353
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 715: running loss: 9.2447
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 716: running loss: 9.2882
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 717: running loss: 9.2456
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 718: running loss: 9.2769
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 719: running loss: 9.1346
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 720: running loss: 9.1269
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 721: running loss: 9.0232
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 722: running loss: 9.0169
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 723: running loss: 9.1072
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 724: running loss: 9.0712
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 725: running loss: 9.0918
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 726: running loss: 9.0297
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 727: running loss: 9.0782
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 728: running loss: 9.1042
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 729: running loss: 9.0377
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 730: running loss: 8.9972
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 731: running loss: 9.0038
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 732: running loss: 9.0441
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 733: running loss: 9.0741
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 734: running loss: 9.1016
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 735: running loss: 9.0114
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 736: running loss: 9.0601
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 737: running loss: 9.0426
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 738: running loss: 8.9750
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 739: running loss: 8.9735
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 740: running loss: 8.9837
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 741: running loss: 8.9464
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 742: running loss: 8.9521
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 743: running loss: 8.9947
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 744: running loss: 8.9687
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 745: running loss: 8.9413
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 746: running loss: 8.9536
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 747: running loss: 8.9613
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 748: running loss: 8.9172
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 749: running loss: 9.0300
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 750: running loss: 8.8781
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 751: running loss: 8.9674
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 752: running loss: 8.8712
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 753: running loss: 8.9296
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 754: running loss: 8.9381
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 755: running loss: 8.8306
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 756: running loss: 8.8404
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 757: running loss: 8.8603
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 758: running loss: 8.8851
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 759: running loss: 8.8744
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 760: running loss: 8.8979
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 761: running loss: 8.8400
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 762: running loss: 8.8779
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 763: running loss: 8.9730
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 764: running loss: 8.8349
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 765: running loss: 8.9279
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 766: running loss: 8.7606
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 767: running loss: 8.7813
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 768: running loss: 8.7819
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 769: running loss: 8.8041
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 770: running loss: 8.7561
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 771: running loss: 8.8659
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 772: running loss: 8.8542
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 773: running loss: 8.7601
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 774: running loss: 8.8077
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 775: running loss: 8.8030
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 776: running loss: 8.8271
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 777: running loss: 8.7472
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 778: running loss: 8.6881
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 779: running loss: 8.7564
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 780: running loss: 8.8636
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 781: running loss: 8.7673
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 782: running loss: 8.8613
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 783: running loss: 8.9631
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 784: running loss: 8.6775
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 785: running loss: 8.7021
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 786: running loss: 8.7416
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 787: running loss: 8.6983
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 788: running loss: 8.7211
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 789: running loss: 8.7612
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 790: running loss: 8.6870
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 791: running loss: 8.6930
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 792: running loss: 8.6166
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 793: running loss: 8.6530
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 794: running loss: 8.6608
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 795: running loss: 8.6480
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 796: running loss: 8.6303
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 797: running loss: 8.7096
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 798: running loss: 8.6659
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 799: running loss: 8.5932
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 800: running loss: 8.6802
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 801: running loss: 8.6286
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 802: running loss: 8.6532
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 803: running loss: 8.5194
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 804: running loss: 8.5800
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 805: running loss: 8.6088
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 806: running loss: 8.5677
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 807: running loss: 8.6461
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 808: running loss: 8.5862
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 809: running loss: 8.6041
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 810: running loss: 8.5940
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 811: running loss: 8.5643
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 812: running loss: 8.6046
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 813: running loss: 8.5177
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 814: running loss: 8.5587
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 815: running loss: 8.5144
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 816: running loss: 8.5205
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 817: running loss: 8.4879
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 818: running loss: 8.5509
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 819: running loss: 8.5215
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 820: running loss: 8.4719
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 821: running loss: 8.4578
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 822: running loss: 8.5402
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 823: running loss: 8.5224
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 824: running loss: 8.5398
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 825: running loss: 8.5994
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 826: running loss: 8.5039
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 827: running loss: 8.4306
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 828: running loss: 8.4312
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 829: running loss: 8.4368
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 830: running loss: 8.4200
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 831: running loss: 8.4217
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 832: running loss: 8.4169
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 833: running loss: 8.4247
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 834: running loss: 8.4098
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 835: running loss: 8.4914
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 836: running loss: 8.3661
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 837: running loss: 8.4128
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 838: running loss: 8.4133
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 839: running loss: 8.3572
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 840: running loss: 8.3894
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 841: running loss: 8.4440
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 842: running loss: 8.4008
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 843: running loss: 8.4008
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 844: running loss: 8.3755
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 845: running loss: 8.3752
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 846: running loss: 8.3763
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 847: running loss: 8.4054
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 848: running loss: 8.4771
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 849: running loss: 8.4791
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 850: running loss: 8.4508
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 851: running loss: 8.3985
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 852: running loss: 8.4565
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 853: running loss: 8.3985
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 854: running loss: 8.3341
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 855: running loss: 8.3063
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 856: running loss: 8.3308
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 857: running loss: 8.2823
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 858: running loss: 8.3720
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 859: running loss: 8.3412
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 860: running loss: 8.2980
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 861: running loss: 8.3459
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 862: running loss: 8.2695
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 863: running loss: 8.2647
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 864: running loss: 8.2569
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 865: running loss: 8.3647
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 866: running loss: 8.3117
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 867: running loss: 8.2732
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 868: running loss: 8.2185
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 869: running loss: 8.2332
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 870: running loss: 8.2506
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 871: running loss: 8.2271
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 872: running loss: 8.2185
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 873: running loss: 8.2722
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 874: running loss: 8.2430
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 875: running loss: 8.2612
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 876: running loss: 8.2161
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 877: running loss: 8.2956
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 878: running loss: 8.2313
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 879: running loss: 8.2145
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 880: running loss: 8.2770
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 881: running loss: 8.2111
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 882: running loss: 8.1987
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 883: running loss: 8.1967
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 884: running loss: 8.1253
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 885: running loss: 8.1758
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 886: running loss: 8.1014
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 887: running loss: 8.1612
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 888: running loss: 8.1257
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 889: running loss: 8.1761
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 890: running loss: 8.1770
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 891: running loss: 8.1432
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 892: running loss: 8.1720
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 893: running loss: 8.1418
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 894: running loss: 8.1441
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 895: running loss: 8.1040
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 896: running loss: 8.1355
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 897: running loss: 8.1360
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 898: running loss: 8.1931
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 899: running loss: 8.1292
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 900: running loss: 8.1736
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 901: running loss: 8.2456
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 902: running loss: 8.1484
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 903: running loss: 8.1636
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 904: running loss: 8.0862
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 905: running loss: 8.0900
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 906: running loss: 8.0968
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 907: running loss: 8.1810
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 908: running loss: 8.1932
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 909: running loss: 8.0755
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 910: running loss: 8.1449
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 911: running loss: 8.0525
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 912: running loss: 8.0766
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 913: running loss: 8.0988
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 914: running loss: 8.0846
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 915: running loss: 8.0689
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 916: running loss: 8.0580
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 917: running loss: 8.0556
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 918: running loss: 8.0320
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 919: running loss: 8.0505
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 920: running loss: 8.0905
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 921: running loss: 8.0551
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 922: running loss: 7.9638
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 923: running loss: 8.0913
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 924: running loss: 7.9902
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 925: running loss: 8.0133
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 926: running loss: 8.0462
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 927: running loss: 7.9956
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 928: running loss: 8.0109
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 929: running loss: 8.0156
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 930: running loss: 8.0351
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 931: running loss: 8.0050
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 932: running loss: 7.9854
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 933: running loss: 7.9778
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 934: running loss: 7.9634
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 935: running loss: 8.0061
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 936: running loss: 8.0221
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 937: running loss: 8.0158
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 938: running loss: 7.9073
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 939: running loss: 8.0827
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 940: running loss: 8.0321
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 941: running loss: 7.9810
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 942: running loss: 7.9857
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 943: running loss: 7.9184
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 944: running loss: 7.9035
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 945: running loss: 7.9163
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 946: running loss: 7.9992
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 947: running loss: 7.9685
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 948: running loss: 7.9111
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 949: running loss: 7.9475
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 950: running loss: 7.8607
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 951: running loss: 7.9920
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 952: running loss: 7.8864
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 953: running loss: 7.8986
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 954: running loss: 7.8939
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 955: running loss: 7.9856
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 956: running loss: 7.9282
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 957: running loss: 7.8845
Exec. Time of epoch: 0.268s(0.007s/batch)

